Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Customer Segment;Product Container;Ship Date
49442;09.08.2012;High;11;131,12;Regular Air;Corporate;Small Box;09.08.2012
50625;23.04.2009;Medium;10;29,12;Regular Air;Consumer;Small Box;24.04.2009
50849;04.10.2012;Low;47;307,37;Express Air;Home Office;Small Box;09.10.2012
51557;31.10.2011;High;36;1749,07;Regular Air;Corporate;Small Box;02.11.2011
51557;31.10.2011;High;14;37,9;Regular Air;Corporate;Wrap Bag;31.10.2011
52870;09.03.2009;Not Specified;21;118,51;Regular Air;Corporate;Large Box;11.03.2009
52897;22.08.2009;Medium;40;2055,98;Regular Air;Home Office;Small Box;24.08.2009
53798;19.04.2009;Low;29;2317,65;Regular Air;Corporate;Medium Box;26.04.2009
53798;19.04.2009;Low;41;4987,73;Delivery Truck;Corporate;Jumbo Drum;24.04.2009
54051;11.08.2011;Medium;23;3301,33;Delivery Truck;Corporate;Jumbo Box;13.08.2011
54051;11.08.2011;Medium;28;126,95;Express Air;Corporate;Small Box;12.08.2011
54116;03.11.2011;Critical;22;3329,27;Delivery Truck;Small Business;Jumbo Box;04.11.2011
55459;25.04.2009;Critical;5;126,95;Regular Air;Home Office;Small Box;27.04.2009
56582;12.06.2009;Low;25;2612,89;Regular Air;Small Business;Large Box;16.06.2009
56582;12.06.2009;Low;47;1146,992;Delivery Truck;Small Business;Jumbo Box;14.06.2009
57121;16.11.2011;Not Specified;42;199,24;Regular Air;Consumer;Small Box;18.11.2011
57121;16.11.2011;Not Specified;3;504,6705;Regular Air;Consumer;Small Box;18.11.2011
58657;27.03.2010;Critical;43;1338,12;Regular Air;Corporate;Small Pack;29.03.2010
59170;17.02.2009;High;44;242,46;Regular Air;Consumer;Small Box;18.02.2009
59170;17.02.2009;High;10;607,77;Regular Air;Consumer;Medium Box;19.02.2009
59170;17.02.2009;High;22;954,57;Regular Air;Consumer;Wrap Bag;19.02.2009
59170;17.02.2009;High;5;8767,62;Regular Air;Consumer;Medium Box;19.02.2009
59297;09.12.2009;Medium;13;1582,47;Delivery Truck;Consumer;Jumbo Box;11.12.2009
6;20.02.2012;Not Specified;2;6,93;Regular Air;Corporate;Small Pack;21.02.2012
32;15.07.2011;High;26;2808,08;Regular Air;Corporate;Medium Box;17.07.2011
32;15.07.2011;High;24;1761,4;Delivery Truck;Corporate;Jumbo Box;16.07.2011
32;15.07.2011;High;23;160,2335;Regular Air;Corporate;Medium Box;17.07.2011
420;30.10.2011;Not Specified;8;43,29;Regular Air;Small Business;Small Box;30.10.2011
420;30.10.2011;Not Specified;6;41,7;Regular Air;Small Business;Small Box;01.11.2011
1857;12.01.2010;High;37;199,76;Regular Air;Consumer;Wrap Bag;13.01.2010
2247;01.08.2012;Not Specified;6;21134,71;Delivery Truck;Small Business;Jumbo Box;03.08.2012
2882;21.08.2011;High;23;3872,87;Delivery Truck;Consumer;Jumbo Drum;23.08.2011
2882;21.08.2011;High;9;356,72;Regular Air;Consumer;Small Pack;22.08.2011
3297;02.11.2012;High;40;158,7;Regular Air;Consumer;Small Box;03.11.2012
3655;05.10.2012;Critical;3;62,54;Regular Air;Small Business;Small Box;05.10.2012
3655;05.10.2012;Critical;24;2750,107;Regular Air;Small Business;Small Box;06.10.2012
3746;10.09.2009;Not Specified;14;1463,0965;Regular Air;Corporate;Small Box;10.09.2009
3746;10.09.2009;Not Specified;38;246,3;Regular Air;Corporate;Small Box;11.09.2009
3845;25.04.2012;Critical;9;3064,27;Regular Air;Consumer;Small Box;25.04.2012
3845;25.04.2012;Critical;22;475,72;Regular Air;Consumer;Small Box;27.04.2012
3845;25.04.2012;Critical;15;123,91;Regular Air;Consumer;Wrap Bag;26.04.2012
4514;29.04.2009;Medium;28;2841,4395;Regular Air;Consumer;Small Box;30.04.2009
4672;06.11.2011;Critical;20;152,44;Regular Air;Corporate;Wrap Bag;07.11.2011
4705;21.03.2012;Not Specified;16;123,85;Regular Air;Corporate;Medium Box;23.03.2012
4805;24.04.2012;Not Specified;7;55,38;Regular Air;Small Business;Small Box;27.04.2012
5222;26.05.2009;Not Specified;40;14451,75;Delivery Truck;Consumer;Jumbo Drum;27.05.2009
5441;20.07.2009;Not Specified;34;226,83;Regular Air;Consumer;Small Box;22.07.2009
5441;20.07.2009;Not Specified;16;278,92;Regular Air;Consumer;Small Box;21.07.2009
6500;12.10.2012;Critical;15;448,07;Regular Air;Home Office;Small Box;14.10.2012
6500;12.10.2012;Critical;20;38,29;Regular Air;Home Office;Wrap Bag;13.10.2012
6562;20.12.2009;Critical;12;17274,87;Delivery Truck;Consumer;Jumbo Drum;22.12.2009
7203;08.01.2009;High;25;21752,01;Regular Air;Corporate;Small Box;10.01.2009
7553;07.05.2010;Medium;12;1079,19;Regular Air;Home Office;Medium Box;08.05.2010
7553;07.05.2010;Medium;3;19,05;Regular Air;Home Office;Small Box;10.05.2010
7680;08.04.2011;Not Specified;32;1141,37;Regular Air;Small Business;Small Box;08.04.2011
7719;21.03.2009;Low;37;522,62;Regular Air;Home Office;Small Box;23.03.2009
8167;04.08.2012;Critical;4;30,95;Regular Air;Small Business;Small Box;06.08.2012
8167;04.08.2012;Critical;48;1449,301;Regular Air;Small Business;Small Pack;06.08.2012
8353;15.05.2009;Medium;34;286,9;Regular Air;Consumer;Small Pack;17.05.2009
8353;15.05.2009;Medium;16;46,4;Regular Air;Consumer;Wrap Bag;17.05.2009
8609;14.04.2012;Critical;4;72,0035;Regular Air;Corporate;Wrap Bag;15.04.2012
8997;01.07.2009;Low;40;17279,62;Regular Air;Small Business;Large Box;05.07.2009
8997;01.07.2009;Low;20;120,3;Regular Air;Small Business;Wrap Bag;10.07.2009
9089;23.05.2010;Critical;8;822,3495;Express Air;Small Business;Small Box;24.05.2010
9221;03.01.2011;Low;9;79,64;Regular Air;Consumer;Large Box;07.01.2011
9221;03.01.2011;Low;25;1527,42;Regular Air;Consumer;Small Box;07.01.2011
9286;03.04.2011;Critical;26;123,16;Regular Air;Consumer;Wrap Bag;05.04.2011
9476;25.05.2009;Not Specified;10;165,04;Express Air;Corporate;Small Box;27.05.2009
9632;16.01.2012;Low;33;3633,03;Regular Air;Home Office;Small Box;20.01.2012
9796;10.09.2010;Critical;29;1222,59;Regular Air;Corporate;Small Pack;11.09.2010
9955;04.09.2011;Critical;37;2912,015;Regular Air;Corporate;Small Box;06.09.2011
9985;07.08.2010;Low;12;81,9;Regular Air;Consumer;Small Box;07.08.2010
10212;23.05.2010;Low;14;74,02;Regular Air;Consumer;Wrap Bag;25.05.2010
10212;23.05.2010;Low;22;1276,17;Regular Air;Consumer;Small Box;27.05.2010
10439;28.03.2012;Not Specified;41;823,13;Regular Air;Consumer;Small Box;30.03.2012
10439;28.03.2012;Not Specified;30;569,61;Regular Air;Consumer;Small Box;30.03.2012
10439;28.03.2012;Not Specified;27;75,06;Regular Air;Consumer;Small Box;29.03.2012
10439;28.03.2012;Not Specified;46;225,13;Express Air;Consumer;Small Box;30.03.2012
10464;10.08.2009;Critical;23;121,73;Regular Air;Consumer;Small Box;11.08.2009
10820;27.12.2011;Not Specified;49;2072,12;Express Air;Small Business;Small Pack;28.12.2011
10820;27.12.2011;Not Specified;33;151,19;Regular Air;Small Business;Wrap Bag;27.12.2011
11013;17.04.2009;High;2;226,882;Regular Air;Corporate;Small Box;18.04.2009
11169;21.05.2010;Medium;46;398,86;Regular Air;Corporate;Small Box;22.05.2010
11169;21.05.2010;Medium;44;109,18;Regular Air;Corporate;Small Box;21.05.2010
11169;21.05.2010;Medium;5;28,59;Regular Air;Corporate;Small Box;22.05.2010
11651;22.02.2011;Medium;19;65,85;Express Air;Small Business;Wrap Bag;24.02.2011
11840;14.08.2009;Critical;43;181,5;Regular Air;Consumer;Small Box;15.08.2009
11909;24.11.2009;Not Specified;11;194,174;Regular Air;Consumer;Wrap Bag;26.11.2009
11910;15.06.2011;High;21;49,23;Regular Air;Home Office;Small Box;17.06.2011
11943;07.04.2010;Low;49;657,94;Regular Air;Consumer;Small Box;14.04.2010
11943;07.04.2010;Low;19;1270,73;Delivery Truck;Consumer;Jumbo Drum;09.04.2010
12356;18.10.2012;Critical;39;243,05;Regular Air;Consumer;Small Box;21.10.2012
12581;20.10.2009;High;31;1768,969;Express Air;Small Business;Small Box;22.10.2009
13031;04.12.2012;Low;34;210,06;Regular Air;Consumer;Small Box;09.12.2012
13126;19.10.2011;Not Specified;43;24233,54;Regular Air;Consumer;Large Box;20.10.2011
13126;19.10.2011;Not Specified;45;6325,65;Delivery Truck;Consumer;Jumbo Drum;21.10.2011
13126;19.10.2011;Not Specified;2;380,62;Delivery Truck;Consumer;Jumbo Box;21.10.2011
13282;09.05.2012;Low;22;763,85;Regular Air;Corporate;Small Box;14.05.2012
13282;09.05.2012;Low;2;12,59;Regular Air;Corporate;Small Box;13.05.2012
13825;21.03.2009;High;30;186,79;Regular Air;Home Office;Small Box;22.03.2009
14212;16.02.2012;Critical;4;31,18;Regular Air;Small Business;Small Box;17.02.2012
14212;16.02.2012;Critical;8;21,99;Regular Air;Small Business;Small Box;18.02.2012
14789;29.11.2010;Not Specified;37;438,07;Express Air;Consumer;Small Box;01.12.2010
14789;29.11.2010;Not Specified;19;116,37;Regular Air;Consumer;Small Box;30.11.2010
15782;30.03.2012;High;35;2339,64;Regular Air;Small Business;Large Box;01.04.2012
16132;27.10.2012;Medium;26;519,96;Regular Air;Small Business;Small Box;28.10.2012
17251;27.10.2009;Not Specified;26;2951,438;Regular Air;Small Business;Small Box;29.10.2009
17253;17.08.2011;Critical;13;50,19;Regular Air;Corporate;Small Box;19.08.2011
17287;05.04.2011;High;38;5793,46;Regular Air;Home Office;Medium Box;06.04.2011
17287;05.04.2011;High;11;4558,21;Regular Air;Home Office;Small Box;07.04.2011
17287;05.04.2011;High;26;4361,6985;Regular Air;Home Office;Small Box;07.04.2011
18279;26.02.2009;Medium;22;184,35;Regular Air;Consumer;Small Pack;28.02.2009
18279;26.02.2009;Medium;20;10281,79;Regular Air;Consumer;Large Box;27.02.2009
18503;05.05.2011;Not Specified;46;6637,63;Delivery Truck;Consumer;Jumbo Drum;07.05.2011
18503;05.05.2011;Not Specified;13;928,9055;Regular Air;Consumer;Small Box;07.05.2011
18689;24.12.2009;Not Specified;38;281,17;Regular Air;Small Business;Small Box;25.12.2009
18689;24.12.2009;Not Specified;10;194,65;Regular Air;Small Business;Small Box;25.12.2009
18758;20.04.2010;Not Specified;20;2022,18;Express Air;Corporate;Large Box;22.04.2010
19521;23.11.2009;Not Specified;9;351,06;Regular Air;Home Office;Large Box;24.11.2009
20513;07.07.2009;High;13;42,27;Express Air;Corporate;Wrap Bag;08.07.2009
21253;17.04.2012;Medium;5;455,08;Regular Air;Small Business;Small Box;18.04.2012
21735;09.03.2010;Not Specified;23;239,49;Regular Air;Corporate;Small Box;11.03.2010
21735;09.03.2010;Not Specified;14;1819,153;Regular Air;Corporate;Small Box;12.03.2010
22375;07.04.2011;Not Specified;43;816,11;Regular Air;Corporate;Small Box;08.04.2011
22817;21.11.2012;Critical;27;6785,86;Delivery Truck;Home Office;Jumbo Box;23.11.2012
23842;17.09.2010;Low;20;127,16;Regular Air;Consumer;Small Box;24.09.2010
23911;01.06.2012;Critical;21;2580,67;Delivery Truck;Home Office;Jumbo Drum;02.06.2012
23911;01.06.2012;Critical;19;955,46;Regular Air;Home Office;Small Box;02.06.2012
23911;01.06.2012;Critical;3;121,26;Regular Air;Home Office;Small Box;02.06.2012
24391;06.03.2009;Low;14;3236,8;Delivery Truck;Consumer;Jumbo Box;10.03.2009
24802;23.01.2009;Medium;18;1383,2;Regular Air;Small Business;Small Box;25.01.2009
24996;25.09.2011;Critical;36;1793,24;Regular Air;Consumer;Medium Box;26.09.2011
24996;25.09.2011;Critical;2;143,667;Regular Air;Consumer;Small Pack;27.09.2011
25824;04.09.2009;Medium;5;25,27;Regular Air;Corporate;Small Box;05.09.2009
25824;04.09.2009;Medium;37;14410,78;Regular Air;Corporate;Small Box;05.09.2009
25824;04.09.2009;Medium;39;15341,46;Delivery Truck;Corporate;Jumbo Box;05.09.2009
25824;04.09.2009;Medium;6;507,5605;Regular Air;Corporate;Small Box;06.09.2009
26309;19.02.2012;Low;42;128,13;Regular Air;Corporate;Small Box;21.02.2012
26723;03.03.2011;Low;8;441,8045;Regular Air;Consumer;Small Box;08.03.2011
27463;13.11.2009;Medium;31;835,11;Regular Air;Consumer;Small Pack;15.11.2009
27463;13.11.2009;Medium;10;54,52;Regular Air;Consumer;Small Box;14.11.2009
28069;21.05.2009;Low;1;10,17;Express Air;Small Business;Wrap Bag;26.05.2009
28069;21.05.2009;Low;4;23,58;Regular Air;Small Business;Wrap Bag;25.05.2009
28934;28.11.2012;Medium;12;1272,35;Regular Air;Consumer;Small Box;29.11.2012
28934;28.11.2012;Medium;26;4000,35;Delivery Truck;Consumer;Jumbo Drum;30.11.2012
28934;28.11.2012;Medium;26;3356,92;Express Air;Consumer;Medium Box;30.11.2012
29218;29.05.2012;Low;19;1823,02;Express Air;Home Office;Medium Box;29.05.2012
29218;29.05.2012;Low;26;74,02;Regular Air;Home Office;Wrap Bag;29.05.2012
29218;29.05.2012;Low;13;2252,976;Regular Air;Home Office;Small Box;31.05.2012
29286;28.07.2009;Critical;4;13070,2;Delivery Truck;Corporate;Jumbo Box;30.07.2009
29536;07.09.2012;Medium;5;495,32;Delivery Truck;Consumer;Jumbo Drum;09.09.2012
29536;07.09.2012;Medium;11;2483,53;Delivery Truck;Consumer;Jumbo Box;09.09.2012
29536;07.09.2012;Medium;26;967,41;Regular Air;Consumer;Small Box;09.09.2012
29569;03.07.2011;High;46;27720,98;Regular Air;Consumer;Large Box;04.07.2011
29569;03.07.2011;High;29;520,13;Regular Air;Consumer;Small Box;05.07.2011
29827;14.07.2011;Critical;35;926,65;Regular Air;Consumer;Small Box;15.07.2011
29926;22.03.2012;Medium;9;20,21;Regular Air;Corporate;Small Box;24.03.2012
30913;22.09.2012;Medium;23;143,1;Regular Air;Corporate;Small Box;23.09.2012
30913;22.09.2012;Medium;36;795,52;Regular Air;Corporate;Small Pack;24.09.2012
30913;22.09.2012;Medium;44;126,36;Regular Air;Corporate;Small Box;24.09.2012
30913;22.09.2012;Medium;24;496,62;Express Air;Corporate;Small Box;24.09.2012
31271;20.04.2011;Low;4;43,29;Regular Air;Small Business;Large Box;27.04.2011
31399;05.11.2011;Not Specified;9;337,2035;Regular Air;Consumer;Small Box;06.11.2011
32007;05.02.2011;Low;41;17448,75;Delivery Truck;Consumer;Jumbo Box;09.02.2011
32164;02.02.2010;Not Specified;12;77,01;Regular Air;Small Business;Small Box;03.02.2010
32164;02.02.2010;Not Specified;34;111,83;Regular Air;Small Business;Wrap Bag;03.02.2010
32164;02.02.2010;Not Specified;23;6552,9;Delivery Truck;Small Business;Jumbo Box;03.02.2010
32228;04.11.2010;Critical;35;209,63;Regular Air;Home Office;Wrap Bag;06.11.2010
32386;18.04.2012;Critical;1;1996,16;Regular Air;Home Office;Medium Box;20.04.2012
32610;19.08.2012;Not Specified;47;316,99;Regular Air;Consumer;Small Pack;20.08.2012
32610;19.08.2012;Not Specified;20;1991,8985;Regular Air;Consumer;Small Box;20.08.2012
32994;16.09.2012;Critical;34;226,41;Regular Air;Consumer;Small Box;16.09.2012
33283;20.03.2010;Medium;48;10462,54;Delivery Truck;Home Office;Jumbo Box;20.03.2010
33764;10.02.2011;Critical;4;539,82;Regular Air;Small Business;Small Box;12.02.2011
33764;10.02.2011;Critical;6;1029,8855;Express Air;Small Business;Small Box;11.02.2011
34117;07.02.2012;High;45;299,94;Regular Air;Small Business;Small Box;09.02.2012
35366;12.07.2011;Low;23;149,31;Regular Air;Consumer;Small Box;19.07.2011
35426;03.10.2010;High;5;53,01;Regular Air;Small Business;Wrap Bag;04.10.2010
35490;07.12.2010;High;7;44,64;Express Air;Small Business;Wrap Bag;09.12.2010
35490;07.12.2010;High;41;1289,62;Regular Air;Small Business;Small Box;09.12.2010
35686;02.10.2010;High;48;313,52;Regular Air;Home Office;Small Box;04.10.2010
35744;21.03.2009;Not Specified;44;2587,53;Regular Air;Consumer;Small Box;23.03.2009
35936;21.01.2009;Medium;41;312,26;Regular Air;Corporate;Small Box;22.01.2009
35936;21.01.2009;Medium;40;4152,55;Regular Air;Corporate;Large Box;22.01.2009
36257;27.02.2012;High;43;894,51;Regular Air;Small Business;Small Pack;29.02.2012
36262;27.07.2010;Not Specified;23;164,02;Express Air;Corporate;Small Box;28.07.2010
36262;27.07.2010;Not Specified;23;136,81;Regular Air;Corporate;Small Pack;28.07.2010
36262;27.07.2010;Not Specified;26;4701,69;Express Air;Corporate;Small Box;27.07.2010
36292;07.02.2010;Critical;21;109,87;Regular Air;Corporate;Small Box;08.02.2010
36292;07.02.2010;Critical;37;816,65;Regular Air;Corporate;Small Box;07.02.2010
36357;14.01.2012;Not Specified;38;17605,77;Delivery Truck;Small Business;Jumbo Drum;15.01.2012
36482;05.07.2011;Medium;7;55,68;Express Air;Small Business;Small Box;06.07.2011
36482;05.07.2011;Medium;47;14588,28;Delivery Truck;Small Business;Jumbo Drum;06.07.2011
36482;05.07.2011;Medium;27;2675,08;Express Air;Small Business;Large Box;07.07.2011
36772;15.05.2010;Medium;47;280,45;Regular Air;Home Office;Small Box;15.05.2010
36998;29.09.2012;Low;50;481,23;Regular Air;Corporate;Small Box;04.10.2012
36998;29.09.2012;Low;41;265,39;Regular Air;Corporate;Small Box;06.10.2012
36998;29.09.2012;Low;8;56,5;Regular Air;Corporate;Small Box;01.10.2012
37095;10.03.2009;Low;3;18888;Regular Air;Consumer;Large Box;14.03.2009
37319;04.08.2009;Critical;37;388,9;Regular Air;Small Business;Small Box;06.08.2009
38886;07.08.2009;High;26;172,01;Express Air;Small Business;Wrap Bag;09.08.2009
39140;27.09.2010;Low;26;2268,91;Delivery Truck;Consumer;Jumbo Box;02.10.2010
39682;09.11.2010;Medium;43;2337,89;Express Air;Corporate;Small Box;11.11.2010
39813;02.02.2012;Critical;48;314,34;Regular Air;Consumer;Small Box;03.02.2012
39937;23.05.2011;Medium;42;113,33;Regular Air;Consumer;Small Box;23.05.2011
40034;10.03.2011;Medium;47;603,69;Express Air;Consumer;Small Box;11.03.2011
40128;09.02.2009;Low;43;10318,72;Delivery Truck;Corporate;Jumbo Box;16.02.2009
40519;21.12.2010;Critical;38;82,93;Regular Air;Small Business;Wrap Bag;23.12.2010
40838;26.11.2012;Not Specified;40;323,96;Regular Air;Consumer;Small Box;29.11.2012
40838;26.11.2012;Not Specified;10;175,8565;Regular Air;Consumer;Small Pack;27.11.2012
41189;14.07.2009;Low;30;189,04;Regular Air;Consumer;Wrap Bag;19.07.2009
41255;18.10.2009;Low;22;1333,19;Regular Air;Corporate;Medium Box;25.10.2009
41760;27.01.2012;Low;21;6688,66;Regular Air;Small Business;Small Box;01.02.2012
41760;27.01.2012;Low;22;247,45;Regular Air;Small Business;Small Box;03.02.2012
41760;27.01.2012;Low;7;685,7205;Regular Air;Small Business;Small Box;01.02.2012
41760;27.01.2012;Low;40;3232,1335;Regular Air;Small Business;Small Box;01.02.2012
42852;20.12.2009;Not Specified;13;129,9;Regular Air;Consumer;Small Box;22.12.2009
42982;27.07.2012;Low;42;1587,59;Regular Air;Consumer;Wrap Bag;01.08.2012
43298;10.07.2011;Not Specified;33;5964,19;Regular Air;Consumer;Large Box;12.07.2011
43298;10.07.2011;Not Specified;15;109,2;Regular Air;Consumer;Small Box;12.07.2011
44516;29.06.2011;Critical;17;57,96;Regular Air;Small Business;Wrap Bag;29.06.2011
45088;22.11.2010;Low;9;1418,956;Regular Air;Home Office;Small Box;29.11.2010
46599;13.09.2010;Not Specified;4;284;Express Air;Small Business;Medium Box;14.09.2010
47524;15.04.2010;Medium;8;269,14;Regular Air;Corporate;Small Box;17.04.2010
48000;13.08.2012;High;12;214,94;Regular Air;Small Business;Small Pack;14.08.2012
48385;18.09.2009;Medium;16;88,24;Regular Air;Small Business;Small Pack;20.09.2009
49602;08.03.2012;Not Specified;31;4878,64;Delivery Truck;Home Office;Jumbo Box;09.03.2012
50146;09.08.2010;Not Specified;32;2288,642;Regular Air;Consumer;Small Box;09.08.2010
50148;01.02.2012;Medium;9;17965,45;Regular Air;Consumer;Medium Box;03.02.2012
50594;17.05.2010;Low;39;173,47;Regular Air;Consumer;Wrap Bag;19.05.2010
50594;17.05.2010;Low;48;2832,88;Regular Air;Consumer;Small Box;26.05.2010
50726;31.10.2011;Low;45;9248,74;Delivery Truck;Corporate;Jumbo Drum;04.11.2011
50726;31.10.2011;Low;21;98,88;Express Air;Corporate;Small Box;31.10.2011
50790;16.07.2011;Critical;47;255,65;Regular Air;Home Office;Medium Box;18.07.2011
51424;09.01.2012;Not Specified;48;113,98;Regular Air;Home Office;Wrap Bag;10.01.2012
51424;09.01.2012;Not Specified;5;88,94;Regular Air;Home Office;Small Box;11.01.2012
51872;23.04.2012;Medium;10;2193,93;Regular Air;Consumer;Large Box;24.04.2012
51872;23.04.2012;Medium;11;812,498;Express Air;Consumer;Small Pack;25.04.2012
51872;23.04.2012;Medium;37;4657,6515;Regular Air;Consumer;Small Box;26.04.2012
52230;30.08.2012;Critical;29;2700,78;Delivery Truck;Consumer;Jumbo Drum;01.09.2012
52518;03.04.2012;Critical;8;168,99;Regular Air;Consumer;Small Box;04.04.2012
52673;08.05.2012;Medium;14;2045,066;Regular Air;Corporate;Small Box;09.05.2012
52673;08.05.2012;Medium;4;26,41;Regular Air;Corporate;Small Box;10.05.2012
53026;26.02.2012;Low;35;322,82;Regular Air;Consumer;Small Pack;03.03.2012
54019;01.07.2009;Low;35;4233,15;Delivery Truck;Corporate;Jumbo Drum;08.07.2009
54913;03.07.2010;High;11;54,61;Express Air;Consumer;Wrap Bag;05.07.2010
55424;02.03.2010;Medium;6;25,84;Express Air;Small Business;Small Box;04.03.2010
55874;16.02.2009;Medium;24;129,53;Regular Air;Small Business;Small Box;16.02.2009
56327;11.01.2010;Medium;42;1767,47;Regular Air;Small Business;Small Box;12.01.2010
56327;11.01.2010;Medium;11;2164,07;Delivery Truck;Small Business;Jumbo Drum;13.01.2010
56327;11.01.2010;Medium;47;1276,73;Express Air;Small Business;Small Box;12.01.2010
56706;10.11.2009;High;7;754,92;Regular Air;Consumer;Small Box;11.11.2009
57125;03.06.2010;Medium;19;61,02;Regular Air;Consumer;Small Box;05.06.2010
